data,cd,grupo,indicador,valor
15/04/2026,RS,11. Rupturas,# Mezanino,
15/04/2026,RS,11. Rupturas,% Mezanino,
15/04/2026,RS,11. Rupturas,# DUN,
15/04/2026,RS,11. Rupturas,% DUN,
15/04/2026,RS,11. Rupturas,# Painel,
15/04/2026,RS,11. Rupturas,% Painel de Integração,
15/04/2026,RS,12. Ocorrências no Cliente,Total de Ocorrências,
15/04/2026,RS,12. Ocorrências no Cliente,Falta de Item,
15/04/2026,RS,12. Ocorrências no Cliente,Troca de Item,
15/04/2026,RS,12. Ocorrências no Cliente,Avaria de Item,
15/04/2026,RS,12. Ocorrências no Cliente,Sobra de Item,
15/04/2026,RS,12. Ocorrências no Cliente,Ocorrência Média últimos 30 dias,
15/04/2026,RS,13. Custos de Avarias e Perdas,Perdas Totais,
15/04/2026,RS,13. Custos de Avarias e Perdas,R$ Avaria Interna,
15/04/2026,RS,13. Custos de Avarias e Perdas,R$ Extravios,
16/04/2026,SBC,1. Performance de Embarque,% Performance de embarque (Data planejada),
16/04/2026,SBC,2. Pedidos para separar hoje (visão das 09h),2.1 Demanda Total Pedidos (Programados para o dia + passivo),
16/04/2026,SBC,2. Pedidos para separar hoje (visão das 09h),2.2 Pedidos Pendentes de consolidação  (Do dia + passivo),
16/04/2026,SBC,2. Pedidos para separar hoje (visão das 09h),2.2.1 Pedidos da data (com bancos),
16/04/2026,SBC,2. Pedidos para separar hoje (visão das 09h),2.2.2 Pedidos do Passivo,
16/04/2026,SBC,2. Pedidos para separar hoje (visão das 09h),2.3 Pedidos fora de carga (Ainda não estão na etapa do DUN),
16/04/2026,SBC,2. Pedidos para separar hoje (visão das 09h),2.4 Pedidos sem Nota Fiscal (ainda nas primeiras etapas do processo),
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos do dia,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Atrasos Transportadoras - Pronto para embarque,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Atrasos Operações Próprias - Pronto para embarque,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Atraso Intra - Pendente de consolidação,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Atraso Intra - Pronto Após o horário de corte - Pronto para embarque,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Operação Especial Sodexo,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Atraso Transferências,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Total Atrasos,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 1 dia,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 2 dias,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 3 dias,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 4 dias,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 5 dias,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 6 dias,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 7 dias,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 8 dias,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 9 dias,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 10 dias,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 2 a 5 dias,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 6 a 10 dias,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 11 a 15 dias,
16/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - acima de 15 dias,
16/04/2026,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,
16/04/2026,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,
16/04/2026,SBC,4. Atraso de Embarque Operação + Visão Cliente,Operação Especial Sodexo,
16/04/2026,SBC,4. Atraso de Embarque Operação + Visão Cliente,Total Atrasos,
16/04/2026,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - até 1 dia,
16/04/2026,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 2 a 5 dias,
16/04/2026,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 6 a 10 dias,
16/04/2026,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 11 a 15 dias,
16/04/2026,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - acima de 15 dias,
16/04/2026,SBC,5. Retorno para Reembarque,Retoro para Reembarque,
16/04/2026,SBC,5. Retorno para Reembarque,Exclusão de Romaneio,
16/04/2026,SBC,5. Retorno para Reembarque,Total Atrasos,
16/04/2026,SBC,5. Retorno para Reembarque,Pedidos em Atraso - até 1 dia,
16/04/2026,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 2 a 5 dias,
16/04/2026,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 6 a 10 dias,
16/04/2026,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 11 a 15 dias,
16/04/2026,SBC,5. Retorno para Reembarque,Pedidos em Atraso - acima de 15 dias,
16/04/2026,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 16 a 20 dias,
16/04/2026,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 21 a 30 dias,
16/04/2026,SBC,5. Retorno para Reembarque,Pedidos em Atraso - acima de 30 dias,
16/04/2026,SBC,6. Linhas Planejadas PCP (Linha sem quebra na Prod),Linhas Previstas PCP,
16/04/2026,SBC,6. Linhas Planejadas PCP (Linha sem quebra na Prod),Linhas Planejadas PCP,
16/04/2026,SBC,6. Linhas Planejadas PCP (Linha sem quebra na Prod),% Atingimento,
16/04/2026,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Linhas Faturadas,
16/04/2026,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Total Linhas Separadas (DUN + FRAC + Bancos),
16/04/2026,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),% Atingimento Separação x Capacidade,
16/04/2026,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado FRAC,
16/04/2026,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado DUN,
16/04/2026,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado Bancos,
16/04/2026,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Backlog 18hrs do D-1,
16/04/2026,SBC,8. Pedidos Consolidados,Pedidos Consolidados (sem bancos),
16/04/2026,SBC,8. Pedidos Consolidados,Pedidos Consolidados (Só bancos),
16/04/2026,SBC,8. Pedidos Consolidados,Total Consolidação,
16/04/2026,SBC,8. Pedidos Consolidados,Pedidos Planejados,
16/04/2026,SBC,8. Pedidos Consolidados,% Atingimento,
16/04/2026,SBC,9. Faturamento,Faturamento Realizado,
16/04/2026,SBC,9. Faturamento,% Atingimento,
16/04/2026,SBC,6. Abastecimento,Abastecimento Realizado DUN,
16/04/2026,SBC,6. Abastecimento,Abastecimento Projetado DUN,
16/04/2026,SBC,6. Abastecimento,% Atingimento,
16/04/2026,SBC,10. Coletas em Pulmão,Coletas Totais,
16/04/2026,SBC,10. Coletas em Pulmão,Coletas em Pulmão,
16/04/2026,SBC,10. Coletas em Pulmão,% Coletas em Pulmão,
16/04/2026,SBC,11. Rupturas,Total de Rupturas,
16/04/2026,SBC,11. Rupturas,# Mezanino,
16/04/2026,SBC,11. Rupturas,% Mezanino,
16/04/2026,SBC,11. Rupturas,# DUN,
16/04/2026,SBC,11. Rupturas,% DUN,
16/04/2026,SBC,11. Rupturas,# Painel,
16/04/2026,SBC,11. Rupturas,% Painel de Integração,
16/04/2026,SBC,12. Ocorrências no Cliente,Total de Ocorrências,
16/04/2026,SBC,12. Ocorrências no Cliente,Falta de Item,
16/04/2026,SBC,12. Ocorrências no Cliente,Troca de Item,
16/04/2026,SBC,12. Ocorrências no Cliente,Avaria de Item,
16/04/2026,SBC,12. Ocorrências no Cliente,Sobra de Item,
16/04/2026,SBC,12. Ocorrências no Cliente,Ocorrência Média últimos 30 dias,
16/04/2026,SBC,13. Custos de Avarias e Perdas,Perdas Totais,
16/04/2026,SBC,13. Custos de Avarias e Perdas,R$ Avaria Interna,
16/04/2026,SBC,13. Custos de Avarias e Perdas,R$ Extravios,
16/04/2026,RS,1. Performance de Embarque,% Performance de embarque (Data planejada),
16/04/2026,RS,2. Pedidos para separar hoje (visão das 09h),2.1 Demanda Total Pedidos (Programados para o dia + passivo),
16/04/2026,RS,2. Pedidos para separar hoje (visão das 09h),2.2 Pedidos Pendentes de consolidação  (Do dia + passivo),
16/04/2026,RS,2. Pedidos para separar hoje (visão das 09h),2.2.1 Pedidos da data (com bancos),
16/04/2026,RS,2. Pedidos para separar hoje (visão das 09h),2.2.2 Pedidos do Passivo,
16/04/2026,RS,2. Pedidos para separar hoje (visão das 09h),2.3 Pedidos fora de carga (Ainda não estão na etapa do DUN),
16/04/2026,RS,2. Pedidos para separar hoje (visão das 09h),2.4 Pedidos sem Nota Fiscal (ainda nas primeiras etapas do processo),
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Pedidos do dia,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Atrasos Transportadoras - Pronto para embarque,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Atrasos Operações Próprias - Pronto para embarque,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Atraso Intra - Pendente de consolidação,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Atraso Intra - Pronto Após o horário de corte - Pronto para embarque,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Operação Especial Sodexo,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Atraso Transferências,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Total Atrasos,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 1 dia,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 2 dias,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 3 dias,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 4 dias,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 5 dias,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 6 dias,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 7 dias,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 8 dias,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 9 dias,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 10 dias,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 2 a 5 dias,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 6 a 10 dias,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 11 a 15 dias,
16/04/2026,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - acima de 15 dias,
16/04/2026,RS,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,
16/04/2026,RS,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,
16/04/2026,RS,4. Atraso de Embarque Operação + Visão Cliente,Operação Especial Sodexo,
16/04/2026,RS,4. Atraso de Embarque Operação + Visão Cliente,Total Atrasos,
16/04/2026,RS,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - até 1 dia,
16/04/2026,RS,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 2 a 5 dias,
16/04/2026,RS,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 6 a 10 dias,
16/04/2026,RS,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 11 a 15 dias,
16/04/2026,RS,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - acima de 15 dias,
16/04/2026,RS,5. Retorno para Reembarque,Retoro para Reembarque,
16/04/2026,RS,5. Retorno para Reembarque,Exclusão de Romaneio,
16/04/2026,RS,5. Retorno para Reembarque,Total Atrasos,
16/04/2026,RS,5. Retorno para Reembarque,Pedidos em Atraso - até 1 dia,
16/04/2026,RS,5. Retorno para Reembarque,Pedidos em Atraso - 2 a 5 dias,
16/04/2026,RS,5. Retorno para Reembarque,Pedidos em Atraso - 6 a 10 dias,
16/04/2026,RS,5. Retorno para Reembarque,Pedidos em Atraso - 11 a 15 dias,
16/04/2026,RS,5. Retorno para Reembarque,Pedidos em Atraso - acima de 15 dias,
16/04/2026,RS,5. Retorno para Reembarque,Pedidos em Atraso - 16 a 20 dias,
16/04/2026,RS,5. Retorno para Reembarque,Pedidos em Atraso - 21 a 30 dias,
16/04/2026,RS,5. Retorno para Reembarque,Pedidos em Atraso - acima de 30 dias,
16/04/2026,RS,6. Linhas Planejadas PCP (Linha sem quebra na Prod),Linhas Previstas PCP,
16/04/2026,RS,6. Linhas Planejadas PCP (Linha sem quebra na Prod),Linhas Planejadas PCP,
16/04/2026,RS,6. Linhas Planejadas PCP (Linha sem quebra na Prod),% Atingimento,
16/04/2026,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Linhas Faturadas,
16/04/2026,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Total Linhas Separadas (DUN + FRAC + Bancos),
16/04/2026,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),% Atingimento Separação x Capacidade,
16/04/2026,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado FRAC,
16/04/2026,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado DUN,
16/04/2026,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado Bancos,
16/04/2026,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Backlog 18hrs do D-1,
16/04/2026,RS,8. Pedidos Consolidados,Pedidos Consolidados (sem bancos),
16/04/2026,RS,8. Pedidos Consolidados,Pedidos Consolidados (Só bancos),
16/04/2026,RS,8. Pedidos Consolidados,Total Consolidação,
16/04/2026,RS,8. Pedidos Consolidados,Pedidos Planejados,
16/04/2026,RS,8. Pedidos Consolidados,% Atingimento,
16/04/2026,RS,9. Faturamento,Faturamento Realizado,
16/04/2026,RS,9. Faturamento,% Atingimento,
16/04/2026,RS,6. Abastecimento,Abastecimento Realizado DUN,
16/04/2026,RS,6. Abastecimento,Abastecimento Projetado DUN,
16/04/2026,RS,6. Abastecimento,% Atingimento,
16/04/2026,RS,10. Coletas em Pulmão,Coletas Totais,
16/04/2026,RS,10. Coletas em Pulmão,Coletas em Pulmão,
16/04/2026,RS,10. Coletas em Pulmão,% Coletas em Pulmão,
16/04/2026,RS,11. Rupturas,Total de Rupturas,
16/04/2026,RS,11. Rupturas,# Mezanino,
16/04/2026,RS,11. Rupturas,% Mezanino,
16/04/2026,RS,11. Rupturas,# DUN,
16/04/2026,RS,11. Rupturas,% DUN,
16/04/2026,RS,11. Rupturas,# Painel,
16/04/2026,RS,11. Rupturas,% Painel de Integração,
16/04/2026,RS,12. Ocorrências no Cliente,Total de Ocorrências,
16/04/2026,RS,12. Ocorrências no Cliente,Falta de Item,
16/04/2026,RS,12. Ocorrências no Cliente,Troca de Item,
16/04/2026,RS,12. Ocorrências no Cliente,Avaria de Item,
16/04/2026,RS,12. Ocorrências no Cliente,Sobra de Item,
16/04/2026,RS,12. Ocorrências no Cliente,Ocorrência Média últimos 30 dias,
16/04/2026,RS,13. Custos de Avarias e Perdas,Perdas Totais,
16/04/2026,RS,13. Custos de Avarias e Perdas,R$ Avaria Interna,
16/04/2026,RS,13. Custos de Avarias e Perdas,R$ Extravios,
17/04/2026,SBC,1. Performance de Embarque,% Performance de embarque (Data planejada),
17/04/2026,SBC,2. Pedidos para separar hoje (visão das 09h),2.1 Demanda Total Pedidos (Programados para o dia + passivo),
17/04/2026,SBC,2. Pedidos para separar hoje (visão das 09h),2.2 Pedidos Pendentes de consolidação  (Do dia + passivo),
17/04/2026,SBC,2. Pedidos para separar hoje (visão das 09h),2.2.1 Pedidos da data (com bancos),
17/04/2026,SBC,2. Pedidos para separar hoje (visão das 09h),2.2.2 Pedidos do Passivo,
17/04/2026,SBC,2. Pedidos para separar hoje (visão das 09h),2.3 Pedidos fora de carga (Ainda não estão na etapa do DUN),
17/04/2026,SBC,2. Pedidos para separar hoje (visão das 09h),2.4 Pedidos sem Nota Fiscal (ainda nas primeiras etapas do processo),
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos do dia,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Atrasos Transportadoras - Pronto para embarque,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Atrasos Operações Próprias - Pronto para embarque,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Atraso Intra - Pendente de consolidação,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Atraso Intra - Pronto Após o horário de corte - Pronto para embarque,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Operação Especial Sodexo,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Atraso Transferências,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Total Atrasos,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 1 dia,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 2 dias,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 3 dias,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 4 dias,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 5 dias,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 6 dias,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 7 dias,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 8 dias,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 9 dias,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 10 dias,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 2 a 5 dias,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 6 a 10 dias,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 11 a 15 dias,
17/04/2026,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - acima de 15 dias,
17/04/2026,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,
17/04/2026,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,
17/04/2026,SBC,4. Atraso de Embarque Operação + Visão Cliente,Operação Especial Sodexo,
17/04/2026,SBC,4. Atraso de Embarque Operação + Visão Cliente,Total Atrasos,
17/04/2026,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - até 1 dia,
17/04/2026,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 2 a 5 dias,
17/04/2026,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 6 a 10 dias,
17/04/2026,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 11 a 15 dias,
17/04/2026,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - acima de 15 dias,
17/04/2026,SBC,5. Retorno para Reembarque,Retoro para Reembarque,
17/04/2026,SBC,5. Retorno para Reembarque,Exclusão de Romaneio,
17/04/2026,SBC,5. Retorno para Reembarque,Total Atrasos,
17/04/2026,SBC,5. Retorno para Reembarque,Pedidos em Atraso - até 1 dia,
17/04/2026,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 2 a 5 dias,
17/04/2026,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 6 a 10 dias,
17/04/2026,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 11 a 15 dias,
17/04/2026,SBC,5. Retorno para Reembarque,Pedidos em Atraso - acima de 15 dias,
17/04/2026,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 16 a 20 dias,
17/04/2026,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 21 a 30 dias,
17/04/2026,SBC,5. Retorno para Reembarque,Pedidos em Atraso - acima de 30 dias,
17/04/2026,SBC,6. Linhas Planejadas PCP (Linha sem quebra na Prod),Linhas Previstas PCP,
17/04/2026,SBC,6. Linhas Planejadas PCP (Linha sem quebra na Prod),Linhas Planejadas PCP,
17/04/2026,SBC,6. Linhas Planejadas PCP (Linha sem quebra na Prod),% Atingimento,
17/04/2026,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Linhas Faturadas,
17/04/2026,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Total Linhas Separadas (DUN + FRAC + Bancos),
17/04/2026,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),% Atingimento Separação x Capacidade,
17/04/2026,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado FRAC,
17/04/2026,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado DUN,
17/04/2026,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado Bancos,
17/04/2026,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Backlog 18hrs do D-1,
17/04/2026,SBC,8. Pedidos Consolidados,Pedidos Consolidados (sem bancos),
17/04/2026,SBC,8. Pedidos Consolidados,Pedidos Consolidados (Só bancos),
